ident,name,latitude_deg,longitude_deg,elevation_ft
KOKC,Will Rogers World Airport,35.39310073852539,-97.60070037841797,1295
KOKH,AJ Eisenberg Airport,48.251499176,-122.674003601,193
KOKK,Kokomo Municipal Airport,40.528198242188,-86.05899810791,830
KOKM,Okmulgee Regional Airport,35.668098449707,-95.948699951172,720
KOKS,Garden County Airport,41.401000976562,-102.35500335693,3394
KOKV,Winchester Regional Airport,39.14350128,-78.14440155,726
KOKZ,Kaolin Field,32.96670150756836,-82.83820343017578,438
KOLD,"Dewitt Field,Old Town Municipal Airport",44.95280075,-68.67430115,126
KOLE,Cattaraugus County-Olean Airport,42.24119949,-78.37139893,2135
KOLF,L M Clayton Airport,48.094501495399996,-105.574996948,1986
KOLG,Solon Springs Municipal Airport,46.31480026245117,-91.81639862060547,1102
KOLM,Olympia Regional Airport,46.9693985,-122.9029999,209
KOLS,Nogales International Airport,31.4177,-110.848,3955
KOLU,Columbus Municipal Airport,41.44800186,-97.34259796,1447
KOLV,Olive Branch Airport,34.9786987305,-89.78690338130001,402
KOLY,Olney Noble Airport,38.7218017578125,-88.17639923095703,482
KOLZ,Oelwein Municipal Airport,42.68080139160156,-91.97450256347656,1076
KOMA,Eppley Airfield,41.3032,-95.894096,984
KOMH,Orange County Airport,38.24720001220703,-78.04560089111328,465
KOMK,Omak Airport,48.4644012451,-119.517997742,1305
KOMN,Ormond Beach Municipal Airport,29.300600051879883,-81.11360168457031,29
KONA,Winona Municipal-Max Conrad Field,44.07720184,-91.70829773,656
KONL,The O'Neill Municipal John L Baker Field,42.469898,-98.688103,2031
KONM,Socorro Municipal Airport,34.022499084472656,-106.90299987792969,4875
KONO,Ontario Municipal Airport,44.020500183105,-117.01399993896,2193
KONP,Newport Municipal Airport,44.580399,-124.057999,160
KONT,Ontario International Airport,34.055999755859375,-117.60099792480469,944
KONX,Currituck County Regional Airport,36.398899,-76.016296,18
KONY,Olney Municipal Airport,33.35089874267578,-98.81919860839844,1275
KONZ,Grosse Ile Municipal Airport,42.099098205566406,-83.1614990234375,591
KOOA,Oskaloosa Municipal Airport,41.2262001,-92.49389648,841
KOPF,Opa-locka Executive Airport,25.907,-80.278397,8
KOPL,St Landry Parish Ahart Field,30.558399,-92.099403,75
KOPN,Thomaston Upson County Airport,32.95460129,-84.26319885,798
KOQN,Brandywine Airport,39.9901008605957,-75.58190155029297,466
KOQU,Quonset State Airport,41.597099304199,-71.412101745605,18
KOQW,Maquoketa Municipal Airport,42.05009841918945,-90.73880004882812,769
KORB,Orr Regional Airport,48.015899658203125,-92.8561019897461,1311
KORC,Orange City Municipal Airport,42.990299224853516,-96.06279754638672,1414
KORD,Chicago O'Hare International Airport,41.9786,-87.9048,672
KORE,Orange Municipal Airport,42.570098877,-72.2885971069,555
KORF,Norfolk International Airport,36.89459991455078,-76.20120239257812,26
KORG,Orange County Airport,30.06920051574707,-93.8009033203125,13
KORH,Worcester Regional Airport,42.26729965209961,-71.87570190429688,1009
KORK,North Little Rock Municipal Airport,34.83309937,-92.25409698,545
KORL,Orlando Executive Airport,28.5455,-81.332901,113
KORS,Orcas Island Airport,48.7081985474,-122.910003662,31
KOSA,Mount Pleasant Regional Airport,33.09550095,-94.96150208,364
KOSC,Oscoda Wurtsmith Airport,44.451599,-83.394096,633
KOSH,Wittman Regional Airport,43.98440170288086,-88.55699920654297,808
KOSU,The Ohio State University Airport - Don Scott Field,40.0798,-83.072998,905
KOSX,Kosciusko Attala County Airport,33.090301513671875,-89.54199981689453,480
KOTG,Worthington Municipal Airport,43.65510177612305,-95.5792007446289,1574
KOTH,Southwest Oregon Regional Airport,43.41709899902344,-124.24600219726562,17
KOTM,Ottumwa Regional Airport,41.10660172,-92.44789886,845
KOUN,University of Oklahoma Westheimer Airport,35.2456,-97.472099,1182
KOVE,Oroville Municipal Airport,39.487800598145,-121.62200164795,192
KOVK,Dunkirk Airport,42.47439956665039,-79.34719848632812,610
KOVL,Olivia Regional Airport,44.77859878540039,-95.03279876708984,1076
KOVO,North Vernon Airport,39.04560089,-85.6053009,757
KOVS,Boscobel Airport,43.16019821,-90.67549896,673
KOWA,Owatonna Degner Regional Airport,44.12340164,-93.26059723,1145
KOWB,Owensboro Daviess County Airport,37.74010086,-87.16680145,407
KOWD,Norwood Memorial Airport,42.1904983521,-71.1728973389,49
KOWI,Ottawa Municipal Airport,38.538700103759766,-95.25299835205078,966
KOWK,Central Maine Airport of Norridgewock,44.71549988,-69.86650085,270
KOWP,William R. Pogue Municipal Airport,36.1753006,-96.15180206,892
KOWX,Putnam County Airport,41.03559875,-83.98200226,764
KOXB,Ocean City Municipal Airport,38.310398101807,-75.124000549316,11
KOXC,Waterbury Oxford Airport,41.47859954834,-73.135200500488,726
KOXD,Miami University Airport,39.50230026,-84.78440094,1041
KOXI,Starke County Airport,41.3302002,-86.66470337,685
KOXR,Oxnard Airport,34.200801849365,-119.20700073242,45
KOXV,Knoxville Municipal Airport,41.29890060424805,-93.11380004882812,928
KOY,Olga Bay Seaplane Base,57.161499023400005,-154.229995728,0
KOYM,St Marys Municipal Airport,41.412498474121,-78.502601623535,1934
KOZA,Ozona Municipal Airport,30.735300064087,-101.20300292969,2381
KOZR,Cairns AAF (Fort Rucker) Air Field,31.27569962,-85.71340179,301
KOZW,Livingston County Spencer J. Hardy Airport,42.62919998,-83.98210144,962
KP01,Eric Marcus Municipal Airport,32.450099945068,-112.86699676514,1458
KP03,Cochise College Airport,31.3710994720459,-109.69000244140625,4124
KP04,Bisbee Municipal Airport,31.3640003204,-109.883003235,4780
KP08,Coolidge Municipal Airport,32.9359016418457,-111.427001953125,1574
KP10,Polacca Airport,35.7916984558,-110.422996521,5573
KP13,San Carlos Apache Airport,33.353099823,-110.666999817,3261
KP14,Holbrook Municipal Airport,34.940700531,-110.138000488,5262
KP19,Stellar Airpark,33.29890060424805,-111.91500091552734,1177
KP20,Avi Suquilla Airport,34.15060043334961,-114.27100372314453,452
KP23,Seligman Airport,35.334999084472656,-112.88700103759766,5235
KP29,Tombstone Municipal Airport,31.670900344848633,-110.02300262451172,4743
KP33,Cochise County Airport,32.24539948,-109.8949966,4187
KP52,Cottonwood Airport,34.7299995422,-112.035003662,3550
KPAE,Snohomish County (Paine Field) Airport,47.90629959,-122.2819977,606
KPAH,Barkley Regional Airport,37.06079864501953,-88.7738037109375,410
KPAM,Tyndall Air Force Base,30.0695991516,-85.57540130619999,17
KPAN,Payson Airport,34.256801605225,-111.33899688721,5157
KPAO,Palo Alto Airport of Santa Clara County,37.461101532,-122.114997864,4
KPB,Point Baker Seaplane Base,56.3518981934,-133.623001099,0
KPBF,"Pine Bluff Regional Airport, Grider Field",34.1731,-91.9356,206
KPBG,Plattsburgh International Airport,44.650901794433594,-73.46810150146484,234
KPBH,Price County Airport,45.70899963378906,-90.40249633789062,1497
KPBI,Palm Beach International Airport,26.68320083618164,-80.09559631347656,19
KPBX,Pike County-Hatcher Field,37.5617981,-82.56639862,1473
KPCA,Picacho Stagefield Heliport,32.6627893853,-111.487970352,1675
KPCM,Plant City Municipal Airport,28.00020027,-82.16419983,153
KPCU,Picayune Airport,30.522499084472656,-89.70690155029297,59
KPCW,Carl R Keller Field,41.516300201416016,-82.86869812011719,590
KPCZ,Waupaca Municipal Airport,44.33330154,-89.01979828,840
KPDC,Prairie Du Chien Municipal Airport,43.019298553467,-91.12370300293,661
KPDK,DeKalb Peachtree Airport,33.8755989075,-84.3020019531,1003
KPDT,Eastern Oregon Regional At Pendleton Airport,45.695098877,-118.841003418,1497
KPDX,Portland International Airport,45.58869934,-122.5979996,31
KPEA,Pella Municipal Airport,41.40010070800781,-92.9458999633789,885
KPEO,Penn Yan Airport,42.63710021972656,-77.05290222167969,990
KPEQ,Pecos Municipal Airport,31.382400512695,-103.51100158691,2613
KPEX,Paynesville Municipal Airport,45.37229919433594,-94.74659729003906,1180
KPEZ,Pleasanton Municipal Airport,28.954200744628906,-98.5199966430664,430
KPFN,Panama City-Bay Co International Airport,30.212099,-85.6828,20
KPGA,Page Municipal Airport,36.92610168,-111.447998,4316
KPGD,Charlotte County Airport,26.92020035,-81.9905014,26
KPGR,Kirk Field,36.06290054,-90.50779724,290
KPGV,Pitt Greenville Airport,35.6352005,-77.38529968,26
KPH,Pauloff Harbor Seaplane Base,54.4590988159,-162.694000244,
KPHD,Harry Clever Field,40.470901489258,-81.419700622559,894
KPHF,Newport News Williamsburg International Airport,37.13190079,-76.49299622,42
KPHG,Phillipsburg Municipal Airport,39.735801696777344,-99.31710052490234,1907
KPHH,Robert F Swinnie Airport,33.4516983032,-79.5261993408,26
KPHK,Palm Beach County Glades Airport,26.78499985,-80.69339752,16
KPHL,Philadelphia International Airport,39.87189865112305,-75.24109649658203,36
KPHN,St Clair County International Airport,42.9109993,-82.52890015,650
KPHP,Philip Airport,44.048599243164,-101.59899902344,2207
KPHT,Henry County Airport,36.338199615499995,-88.38289642330001,580
KPHX,Phoenix Sky Harbor International Airport,33.43429946899414,-112.01200103759766,1135
KPIA,General Wayne A. Downing Peoria International Airport,40.664199829100006,-89.6932983398,660
KPIB,Hattiesburg Laurel Regional Airport,31.467100143432617,-89.33709716796875,298
KPIE,St Petersburg Clearwater International Airport,27.91020012,-82.68740082,11
KPIH,Pocatello Regional Airport,42.9098014831543,-112.59600067138672,4452
KPIL,Port Isabel Cameron County Airport,26.166200637817383,-97.34590148925781,19
KPIM,Harris County Airport,32.8406982422,-84.8824005127,902
KPIR,Pierre Regional Airport,44.38270187,-100.2860031,1744
KPIT,Pittsburgh International Airport,40.49150085,-80.23290253,1203
KPJC,Zelienople Municipal Airport,40.80160141,-80.16069794,898
KPJY,Pinckneyville Du Quoin Airport,37.977901458740234,-89.3604965209961,400
KPKB,Mid Ohio Valley Regional Airport,39.34510040283203,-81.43920135498047,858
KPKD,Park Rapids Municipal Konshok Field,46.9006,-95.073095,1445
KPKF,Park Falls Municipal Airport,45.955001831055,-90.42440032959,1500
KPKV,Calhoun County Airport,28.65399933,-96.6812973,32
KPLB,Clinton County Airport,44.6875,-73.52449798583984,371
KPLD,Portland Municipal Airport,40.45080185,-84.99009705,925
KPLK,M. Graham Clark Downtown Airport,36.62590027,-93.22889709,940
KPLN,Pellston Regional Airport of Emmet County Airport,45.57089996,-84.79669952,721
KPLR,St Clair County Airport,33.558799743652,-86.249099731445,485
KPLU,Pierce County-Thun Field,47.103901,-122.287003,538
KPMB,Pembina Municipal Airport,48.9425010681,-97.2407989502,795
KPMD,Palmdale Regional/USAF Plant 42 Airport,34.62939835,-118.0849991,2543
KPMH,Greater Portsmouth Regional Airport,38.8404998779,-82.84729766850002,663
KPMP,Pompano Beach Airpark,26.247100830078,-80.111099243164,19
KPMU,Panola County Airport,34.36349869,-89.89260101,221
KPMV,Plattsmouth Municipal Airport,40.95019913,-95.91790009,1204
KPMZ,Plymouth Municipal Airport,35.80839920043945,-76.7593002319336,39
KPNA,Ralph Wenz Field,42.79550171,-109.8069992,7102
KPNC,Ponca City Regional Airport,36.73199844,-97.09980011,1008
KPNE,Northeast Philadelphia Airport,40.081902,-75.010597,120
KPNM,Princeton Municipal Airport,45.55989838,-93.60820007,980
KPNN,Princeton Municipal Airport,45.200698852539,-67.564399719238,266
KPNS,Pensacola Regional Airport,30.473400115967,-87.186599731445,121
KPNT,Pontiac Municipal Airport,40.924400329589844,-88.6239013671875,666
KPOB,Pope Field,35.1708984375,-79.014503479004,217
KPOC,Brackett Field,34.091598510742,-117.78199768066,1011
KPOE,Polk Army Air Field,31.0447998,-93.1917038,330
KPOF,Poplar Bluff Municipal Airport,36.773899078369,-90.324897766113,331
KPOH,Pocahontas Municipal Airport,42.74280167,-94.64730072,1226
KPOU,Dutchess County Airport,41.6265983581543,-73.88420104980469,165
KPOV,Portage County Airport,41.2102012634,-81.2516021729,1197
KPOY,Powell Municipal Airport,44.867198944092,-108.79299926758,5092
KPPA,Perry Lefors Field,35.612998962402,-100.99600219727,3245
KPPF,Tri-City Airport,37.32989883,-95.5062027,900
KPPO,La Porte Municipal Airport,41.5724983215,-86.73449707030001,812
KPPQ,Pittsfield Penstone Municipal Airport,39.63890075683594,-90.77839660644531,710
KPQI,Northern Maine Regional Airport at Presque Isle,46.68899918,-68.0447998,534
KPQL,Trent Lott International Airport,30.462799072266,-88.529197692871,17
KPQN,Pipestone Municipal Airport,43.983299255371094,-96.30030059814453,1736
KPR,Port Williams Seaplane Base,58.4901008606,-152.582000732,0
KPRB,Paso Robles Municipal Airport,35.67290115,-120.6269989,840
KPRC,Ernest A. Love Field,34.65449905,-112.4199982,5045
KPRG,Edgar County Airport,39.700199127197266,-87.66960144042969,654
KPRN,Mac Crenshaw Memorial Airport,31.84569931,-86.61070251,451
KPRO,Perry Municipal Airport,41.82799911,-94.15989685,1013
KPRS,Presidio Lely International Airport,29.634212,-104.361493,
KPRX,Cox Field,33.636600494385,-95.450798034668,547
KPRZ,Portales Municipal Airport,34.14550018310547,-103.41000366210938,4078
KPSB,Mid-State Regional Airport,40.884399414062,-78.087303161621,1948
KPSC,Tri Cities Airport,46.26470184326172,-119.11900329589844,410
KPSF,Pittsfield Municipal Airport,42.4268,-73.2929,1194
KPSK,New River Valley Airport,37.137298583984,-80.678497314453,2105
KPSM,Portsmouth International at Pease Airport,43.0778999329,-70.8233032227,100
KPSN,Palestine Municipal Airport,31.779699325562,-95.706298828125,423
KPSO,Stevens Field,37.28630066,-107.0559998,7664
KPSP,Palm Springs International Airport,33.8297004699707,-116.50700378417969,477
KPSX,Palacios Municipal Airport,28.727500915527,-96.250999450684,14
KPTB,Dinwiddie County Airport,37.183799743652,-77.507400512695,193
KPTD,Potsdam Municipal-Damon field,44.67670059,-74.9484024,474
KPTG,Lee County Airport,36.74610137939453,-83.03720092773438,1860
KPTK,Oakland County International Airport,42.665500640869,-83.420097351074,980
KPTN,Harry P Williams Memorial Airport,29.709499359131,-91.338996887207,9
KPTS,Atkinson Municipal Airport,37.449501037597656,-94.7311019897461,950
KPTT,Pratt Regional Airport,37.70159912,-98.74690247,1953
KPTV,Porterville Municipal Airport,36.029598236084,-119.06300354004,442
KPTW,Heritage Field,40.239601,-75.556702,309
KPUB,Pueblo Memorial Airport,38.289100646972656,-104.49700164794922,4726
KPUC,Carbon County Regional/Buck Davis Field,39.61389923,-110.7509995,5957
KPUJ,Paulding Northwest Atlanta Airport,33.913306,-84.942083,1289
KPUW,Pullman Moscow Regional Airport,46.7439,-117.110001,2556
KPVB,Platteville Municipal Airport,42.68939972,-90.44439697,1025
KPVC,Provincetown Municipal Airport,42.0718994141,-70.2213973999,9
KPVD,Theodore Francis Green State Airport,41.732601165771484,-71.42040252685547,55
KPVE,Beech River Regional Airport,35.65639877319336,-88.19539642333984,488
KPVF,Placerville Airport,38.724201202393,-120.75299835205,2585
KPVG,Hampton Roads Executive Airport,36.7802009583,-76.44879913330001,23
KPVJ,Pauls Valley Municipal Airport,34.71110153,-97.22319794,971
KPVU,Provo Municipal Airport,40.219200134277,-111.72299957275,4497
KPVW,Hale County Airport,34.168098449707,-101.71700286865,3374
KPVZ,Casement Airport,41.73360061649999,-81.21920013430001,699
KPWA,Wiley Post Airport,35.53419876,-97.64710236,1300
KPWC,Pine River Regional Airport,46.72480010986328,-94.38169860839844,1295
KPWD,Sher-Wood Airport,48.790298461914,-104.53399658203,2250
KPWG,McGregor Executive Airport,31.48489952,-97.3164978,592
KPWK,Chicago Executive Airport,42.114222,-87.901494,647
KPWM,Portland International Jetport Airport,43.64619827,-70.30930328,76
KPWT,Bremerton National Airport,47.490200042725,-122.76499938965,444
KPXE,Perry Houston County Airport,32.51060104370117,-83.76730346679688,418
KPY,Port Bailey Seaplane Base,57.930099487300005,-153.041000366,0
KPYG,Pageland Airport,34.74209976196289,-80.34519958496094,575
KPYM,Plymouth Municipal Airport,41.909,-70.728798,148
KPYN,Piedmont Municipal Airport,37.12670135498047,-90.71289825439453,467
KPYP,Centre-Piedmont-Cherokee County Regional Airport,34.089977,-85.610069,596
KPYX,Perryton Ochiltree County Airport,36.412899017333984,-100.75199890136719,2918
KPZQ,Presque Isle County Airport,45.407100677490234,-83.81289672851562,670
KQA,Akutan Seaplane Base,54.1337704415,-165.778895617,
KR47,Ruhe's Airport,41.10309982,-84.05190277,801
KR49,Ferry County Airport,48.71820068359375,-118.65599822998047,2522
KRAC,John H Batten Airport,42.7606010437,-87.8152008057,674
KRAL,Riverside Municipal Airport,33.95190048,-117.4449997,819
KRAP,Rapid City Regional Airport,44.0452995300293,-103.05699920654297,3204
KRAS,Mustang Beach Airport,27.811800003051758,-97.08879852294922,5
KRAW,Warsaw Municipal Airport,38.346900939941406,-93.34539794921875,936
KRBD,Dallas Executive Airport,32.6809005737,-96.8682022095,660
KRBE,Rock County Airport,42.569698333740234,-99.56839752197266,2349
KRBG,Roseburg Regional Airport,43.238800048799995,-123.356002808,529
KRBL,Red Bluff Municipal Airport,40.1506996155,-122.251998901,352
KRBM,Robinson Army Air Field,34.85010147,-92.30020142,587
KRBO,Nueces County Airport,27.778499603271484,-97.69049835205078,79
KRBW,Lowcountry Regional Airport,32.921001434299995,-80.6406021118,101
KRCA,Ellsworth Air Force Base,44.14500046,-103.1039963,3276
KRCK,H H Coffield Regional Airport,30.6315994263,-96.9897003174,474
KRCM,Skyhaven Airport,38.78419876098633,-93.80290222167969,798
KRCP,Stockton / Rooks County Regional,39.346592,-99.304649,1998
KRCR,Fulton County Airport,41.065601348899996,-86.18170166019999,790
KRCT,Nartron Field,43.9000015259,-85.5167007446,1055
KRCX,Rusk County Airport,45.49679946899414,-91.00050354003906,1238
KRCZ,Richmond County Airport,34.8913,-79.759598,358
KRDD,Redding Municipal Airport,40.50899887,-122.2929993,505
KRDG,Reading Regional Carl A Spaatz Field,40.378501892089844,-75.96520233154297,344
KRDK,Red Oak Municipal Airport,41.01050186,-95.25990295,1045
KRDM,Roberts Field,44.2541008,-121.1500015,3080
KRDR,Grand Forks Air Force Base,47.961101532,-97.4011993408,913
KRDU,Raleigh Durham International Airport,35.877601623535156,-78.7874984741211,435
KRED,Red Lodge Airport,45.187400817871094,-109.26699829101562,5763
KREI,Redlands Municipal Airport,34.08530044555664,-117.14600372314453,1571
KREO,Rome State Airport,42.5777015686,-117.885002136,4053
KRFD,Chicago Rockford International Airport,42.19540023803711,-89.09719848632812,742
KRFG,Rooke Field,28.29360008239746,-97.322998046875,56
KRFI,Rusk County Airport,32.141700744628906,-94.85169982910156,442
KRGK,Red Wing Regional Airport,44.589401,-92.485001,778
KRHI,Rhinelander Oneida County Airport,45.63119888305664,-89.46749877929688,1624
KRHP,Western Carolina Regional Airport,35.195202,-83.862999,1697
KRHV,Reid-Hillview Airport of Santa Clara County,37.332901001,-121.819000244,135
KRIC,Richmond International Airport,37.50519943237305,-77.3197021484375,167
KRID,Richmond Municipal Airport,39.757198333740234,-84.8427963256836,1140
KRIE,Rice Lake Airport,45.478599548339844,-91.72219848632812,1142
KRIF,Richfield Municipal Airport,38.73640060424805,-112.0989990234375,5301
KRIL,Garfield County Regional Airport,39.526299,-107.726997,5548
KRIR,Flabob Airport,33.98970031738281,-117.41100311279297,764
KRIU,Rancho Murieta Airport,38.48680114746094,-121.10299682617188,141
KRIV,March ARB Airport,33.880699,-117.259003,1536
KRIW,Riverton Regional Airport,43.064201355,-108.459999084,5525
KRJD,Ridgely Airpark,38.97010040283203,-75.86630249023438,64
KRK1,Kavik Strip,69.676796,-146.900227,668
KRKD,Knox County Regional Airport,44.06010056,-69.09919739,56
KRKP,Aransas County Airport,28.0867996216,-97.0446014404,24
KRKR,Robert S Kerr Airport,35.02159881591797,-94.62129974365234,451
KRKS,Southwest Wyoming Regional Airport,41.5942,-109.065001,6764
KRKW,Rockwood Municipal Airport,35.9222984314,-84.6896972656,1664
KRLD,Richland Airport,46.305599212646484,-119.30400085449219,394
KRME,Griffiss International Airport,43.23379898,-75.40699768,504
KRMG,Richard B Russell Airport,34.3506011963,-85.15799713130001,644
KRMN,Stafford Regional Airport,38.398101806640625,-77.45549774169922,211
KRMY,Brooks Field,42.25120162963867,-84.95549774169922,941
KRNC,Warren County Memorial Airport,35.69869995,-85.84380341,1032
KRND,Randolph Air Force Base,29.52969933,-98.27890015,761
KRNH,New Richmond Regional Airport,45.14830017,-92.5381012,998
KRNM,Ramona Airport,33.0392,-116.915001,1395
KRNO,Reno Tahoe International Airport,39.49909973144531,-119.76799774169922,4415
KRNP,Owosso Community Airport,42.993000030518,-84.138900756836,736
KRNT,Renton Municipal Airport,47.4930992126,-122.216003418,32
KRNV,Cleveland Municipal Airport,33.76110077,-90.75789642,139
KROA,RoanokeâBlacksburg Regional Airport,37.3255,-79.975403,1175
KROC,Greater Rochester International Airport,43.118900299072266,-77.67240142822266,559
KROG,Rogers Municipal Airport-Carter Field,36.37229919,-94.10690308,1359
KROS,Rush City Regional Airport,45.69800186,-92.95300293,926
KROW,Roswell International Air Center Airport,33.30160140991211,-104.53099822998047,3671
KROX,Roseau Municipal Rudy Billberg Field,48.85599899,-95.6969986,1060
KRPB,Belleville Municipal Airport,39.817901611328125,-97.65959930419922,1537
KRPD,hln,45.41899872,-91.77349854,1109
KRPH,Graham Municipal Airport,33.110198974609,-98.555297851562,1123
KRPJ,Rochelle Municipal Airport - Koritz Field,41.893001556399994,-89.0783004761,781
KRPX,Roundup Airport,46.475095,-108.541497,3500
KRQB,Roben Hood Airport,43.7225990295,-85.50409698490002,990
KRQE,Window Rock Airport,35.652099609375,-109.06700134277344,6742
KRQO,El Reno Regional Airport,35.47269821,-98.00579834,1420
KRRL,Merrill Municipal Airport,45.1988983154,-89.7128982544,1318
KRRQ,Rock Rapids Municipal Airport,43.45220184326172,-96.17980194091797,1363
KRRT,Warroad International Memorial Airport,48.94139862,-95.3483963,1076
KRSL,Russell Municipal Airport,38.872100830078,-98.811798095703,1862
KRSN,Ruston Regional Airport,32.514400482178,-92.591697692871,311
KRST,Rochester International Airport,43.90829849243164,-92.5,1317
KRSV,Robinson Municipal Airport,39.01599884033203,-87.6498031616211,462
KRSW,Southwest Florida International Airport,26.53619956970215,-81.75520324707031,30
KRTN,Raton Municipal-Crews Field,36.74150085,-104.5019989,6352
KRUE,Russellville Regional Airport,35.25910187,-93.09329987,404
KRUG,Rugby Municipal Airport,48.39039993286133,-100.02400207519531,1548
KRUQ,Mid-Carolina Regional Airport,35.645901,-80.520302,772
KRUT,Rutland - Southern Vermont Regional Airport,43.52939987,-72.94960022,787
KRVJ,Swinton Smith Field at Reidsville Municipal Airport,32.058998107910156,-82.15170288085938,195
KRVL,Mifflin County Airport,40.6773986816,-77.6268005371,819
KRVN,Hawkins County Airport,36.45759963989258,-82.88500213623047,1255
KRVS,Richard Lloyd Jones Jr Airport,36.039600372314,-95.984596252441,638
KRWF,Redwood Falls Municipal Airport,44.54719925,-95.08229828,1024
KRWI,Rocky Mount Wilson Regional Airport,35.856300354003906,-77.89189910888672,159
KRWL,Rawlins Municipal Airport/Harvey Field,41.80559921,-107.1999969,6813
KRWN,Arens Field,41.09230041503906,-86.61289978027344,711
KRWV,Caldwell Municipal Airport,30.515499114990234,-96.7041015625,391
KRXE,Rexburg Madison County Airport,43.8339,-111.805002,4858
KRYM,Ray S Miller Army Air Field,46.09120178222656,-94.3604965209961,1150
KRYN,Ryan Field,32.1422004699707,-111.17500305175781,2417
KRYV,Watertown Municipal Airport,43.16960144042969,-88.72319793701172,833
KRYW,Lago Vista Tx Rusty Allen Airport,30.498600006103516,-97.96949768066406,1231
KRYY,Cobb County-Mc Collum Field,34.01319885,-84.59860229,1040
KRZL,Jasper County Airport,40.9478988647,-87.1826019287,698
KRZN,Burnett County Airport,45.82270050048828,-92.37249755859375,989
KRZR,Cleveland Regional Jetport,35.2114972,-84.7997694,860
KRZT,Ross County Airport,39.440399169921875,-83.02310180664062,725
KRZZ,Halifax County Airport,36.4394989014,-77.7092971802,256
KS01,Conrad Airport,48.16859817504883,-111.97599792480469,3545
KS03,Ashland Municipal Sumner Parker Field,42.190299987799996,-122.661003113,1885
KS05,Bandon State Airport,43.08649826,-124.4079971,122
KS10,Lake Chelan Airport,47.86600112915039,-119.94300079345703,1263
KS12,Albany Municipal Airport,44.637798309326,-123.05899810791,226
KS17,Twin Lakes Airport,33.64569854736328,-81.86710357666016,540
KS19,Mc Cormick County Airport,33.90810013,-82.26689911,459
KS20,Goldendale Airport,45.83209991455078,-120.84500122070312,1678
KS21,Sunriver Airport,43.8763008118,-121.45300293,4164
KS23,Ione Municipal Airport,48.708099365234375,-117.41300201416016,2108
KS24,Sandusky County Regional Airport,41.29570007,-83.03720093,665
KS25,Watford City Municipal Airport,47.79570007,-103.2539978,2111
KS27,Kalispell City Airport,48.1786003112793,-114.30400085449219,2932
KS32,Cooperstown Municipal Airport,47.42279815673828,-98.10590362548828,1424
KS33,Madras Municipal Airport,44.67020035,-121.1549988,2437
KS34,Plains Airport,47.47240067,-114.9000015,2467
KS36,Norman Grier Field,47.337102,-122.103996,472
KS39,Prineville Airport,44.286998748779,-120.90399932861,3250
KS40,Prosser Airport,46.21340179,-119.7910004,697
KS42,Springer Municipal Airport,36.32699966430664,-104.62000274658203,5891
KS45,Siletz Bay State Airport,44.876899719238,-124.02899932861,69
KS48,Country Squire Airpark,45.354400634765625,-122.26799774169922,1175
KS50,Auburn Municipal Airport,47.327701568603516,-122.22699737548828,63
KS52,Methow Valley State Airport,48.42490005493164,-120.14600372314453,1706
KS59,Libby Airport,48.28379821777344,-115.48999786376953,2601
KS64,Stanford Airport/Biggerstaff Field,47.147202,-110.230003,4327
KS67,Nampa Municipal Airport,43.581298828125,-116.52300262451,2537
KS69,Lincoln Airport,46.95439911,-112.6500015,4603
KS70,Othello Municipal Airport,46.79489899,-119.0790024,1139
KS71,Edgar G Obie Airport,48.592098236083984,-109.2509994506836,2416
KS72,St Maries Municipal Airport,47.327701568603516,-116.5770034790039,2127
KS73,Kamiah Municipal Airport,46.21929931640625,-116.01300048828125,1194
KS75,Payette Municipal Airport,44.091598510699995,-116.901000977,2228
KS78,Emmett Municipal Airport,43.84989929199219,-116.54299926757812,2350
KS80,Idaho County Airport,45.9426,-116.123001,3314
KS83,Shoshone County Airport,47.547698974609375,-116.18800354003906,2223
KS84,Cottonwood Municipal Airport,46.03879928588867,-116.33200073242188,3474
KS85,Big Sky Field,48.15330123901367,-104.50399780273438,1954
KS87,Weiser Municipal Airport,44.20679855,-116.961998,2120
KS94,Port of Whitman Business Air Center Airport,46.858699798583984,-117.41400146484375,2181
KS95,Martin Field,46.04690170288086,-118.41699981689453,746
KS97,Anderson Field,48.10490036010742,-119.72100067138672,914
KS98,Vista Field,46.2186012268,-119.209999084,534
KSAA,Shively Field,41.444901,-106.823997,7012
KSAC,Sacramento Executive Airport,38.5125007629,-121.492996216,24
KSAD,Safford Regional Airport,32.85480118,-109.6350021,3179
KSAF,Santa Fe Municipal Airport,35.617099762,-106.088996887,6348
KSAN,San Diego International Airport,32.7336006165,-117.190002441,17
KSAR,Sparta Community Hunter Field,38.1488990784,-89.6986999512,538
KSAT,San Antonio International Airport,29.533700942993164,-98.46980285644531,809
KSAV,Savannah Hilton Head International Airport,32.12760162,-81.20210266,50
KSAW,Sawyer International Airport,46.353599548300004,-87.395401001,1221
KSAZ,Staples Municipal Airport,46.38090133666992,-94.80660247802734,1287
KSBA,Santa Barbara Municipal Airport,34.42620087,-119.8399963,13
KSBD,San Bernardino International Airport,34.0954017639,-117.23500061,1159
KSBM,Sheboygan County Memorial Airport,43.76959991,-87.85140228,755
KSBN,South Bend Regional Airport,41.70869827270508,-86.31729888916016,799
KSBO,Emanuel County Airport,32.609100341796875,-82.36990356445312,327
KSBP,San Luis County Regional Airport,35.236801147499996,-120.641998291,212
